3.055184739703042283e+02,1.486643220796681248e+02
3.039792214890898663e+02,1.471480978302681990e+02
3.014563634418644256e+02,1.454065008573594469e+02
2.972118723288468800e+02,1.441132228109431708e+02
2.914041575274088700e+02,1.435803889910949920e+02
2.843139148803091416e+02,1.437240949628597377e+02
2.767850343708817036e+02,1.441424199079464472e+02
2.687679422451905680e+02,1.449417875832245102e+02
2.611246885773817326e+02,1.461730145239634737e+02
2.538847835456056146e+02,1.469863829660772296e+02
2.469102186574237408e+02,1.470963174954736417e+02
2.392317967324771075e+02,1.468291161319408786e+02
2.304605358978265315e+02,1.459636061408704393e+02
2.206177698551798869e+02,1.448060693320997530e+02
2.099488374187961313e+02,1.434007754433191053e+02
1.982257136991867696e+02,1.419161698366567350e+02
1.854527951955070932e+02,1.404076084791270489e+02
1.724396972356345827e+02,1.399124977362509412e+02
1.590525914485694159e+02,1.410079970575073389e+02
1.463728790330988545e+02,1.435224864761785284e+02
1.346400365875862235e+02,1.468464924080163030e+02
1.231078812844276911e+02,1.506492517827535380e+02
1.117610994172516286e+02,1.545193614788839227e+02
1.008323780113801575e+02,1.580701945167629106e+02
9.046424864935222843e+01,1.609675415309212383e+02
8.059611091736005051e+01,1.633057949538630567e+02
7.090776412121782357e+01,1.651647185891790741e+02
6.136151471536946644e+01,1.662604087674725122e+02
5.213173843221454717e+01,1.666178577531289022e+02
4.337721615991294755e+01,1.664590246049476434e+02
3.552117736958039984e+01,1.659320273283884433e+02
2.905263936359061461e+01,1.653849881787348295e+02
2.471266785146795542e+01,1.652832794855868315e+02
2.324023639460361679e+01,1.654010814755563388e+02
2.468117185372338085e+01,1.659881754181192264e+02
2.905718029042824924e+01,1.666033173744669682e+02
3.613239762411294009e+01,1.671870559741016393e+02
4.538141430747970873e+01,1.674650172337046570e+02
5.634882287763953457e+01,1.670393973636925864e+02
6.816702533693307942e+01,1.659333565246855073e+02
8.019671925122396772e+01,1.638610233000262610e+02
9.287580629139979749e+01,1.604456327106008473e+02
1.056073379063652879e+02,1.564177260478894880e+02
1.182887366371507483e+02,1.523693889330311322e+02
1.305483348130502179e+02,1.487419299524002838e+02
1.426110201175772261e+02,1.459931038725231929e+02
1.544186124581754598e+02,1.438388096597046513e+02
1.661260955277557798e+02,1.422082877299779966e+02
1.781727789235259252e+02,1.410636690105038156e+02
1.905779128494257009e+02,1.404919510956686679e+02
2.025370907095338850e+02,1.400358065308048765e+02
2.141112180824336235e+02,1.401299107215306776e+02
2.252799881334692884e+02,1.403312082178294133e+02
2.362043475791236062e+02,1.408198424767599874e+02
2.470472239132376728e+02,1.415934053052716024e+02
2.576437379768710230e+02,1.422911779323454482e+02
2.676449455529661350e+02,1.428281911095484134e+02
2.771534693797983664e+02,1.432772964684578483e+02
2.863384115805902752e+02,1.437232971379901016e+02
2.953878295039756381e+02,1.440241135636231320e+02
3.042464762759781252e+02,1.442798119287428165e+02
3.127094177338485679e+02,1.446095244094822192e+02
3.206009562822142129e+02,1.450793065912599786e+02
3.275771816762315325e+02,1.453730547162518860e+02
3.331880749888596824e+02,1.458392564898834678e+02
3.372755759633640764e+02,1.465793481845596204e+02
3.404230329987833557e+02,1.470578176980484955e+02
3.422558055652280018e+02,1.471951412276526696e+02
3.430537966367917875e+02,1.471605352136627971e+02
3.424473980470745005e+02,1.470649345006228259e+02
3.401342204998356351e+02,1.469633161514724122e+02
3.360666387750913486e+02,1.468520930586686291e+02
3.305398384471893678e+02,1.466708888611341592e+02
3.242588915049975071e+02,1.462694652046548640e+02
3.174410862402933162e+02,1.458290993631831043e+02
3.109034823991070198e+02,1.451308428310526892e+02
3.046626772318332428e+02,1.442961191313673623e+02
2.984467648953980756e+02,1.434465288149569062e+02
2.918196616246364101e+02,1.426773882646314746e+02
2.841752290638803515e+02,1.419234652935149938e+02
2.758926096128699328e+02,1.409391740443540755e+02
2.673352873958022542e+02,1.399707773407758680e+02
2.583794169198505983e+02,1.394067870252785895e+02
2.491346381951928208e+02,1.391319901401322170e+02
2.396544362245640230e+02,1.390202015145469545e+02
2.299660093967087278e+02,1.387803201574298271e+02
2.199464471978888014e+02,1.386381250495352049e+02
2.094726891903212902e+02,1.388655367210573104e+02
1.981836325257231977e+02,1.393976873790321065e+02
1.852588444109813679e+02,1.402302865572247015e+02
1.714477877549086315e+02,1.421256804493673087e+02
1.567572030551487785e+02,1.445486463408986992e+02
1.424978386936641641e+02,1.476576217618467979e+02
1.284116756124875849e+02,1.510278065845039919e+02
1.145401950037462626e+02,1.545760123568253732e+02
1.012487189301864277e+02,1.579879812076776773e+02
8.845840193214424119e+01,1.612763953706239590e+02
7.602899346855879514e+01,1.644385206007299018e+02
6.368718533849912689e+01,1.676157471018919694e+02
5.157883558811833780e+01,1.701139355243483635e+02
4.028497817301146000e+01,1.712611714312152174e+02
3.025952393058397760e+01,1.710621162384797458e+02
2.275305252142430135e+01,1.695563813772522792e+02
1.814560290914389640e+01,1.677983342238089222e+02
1.674435227537648530e+01,1.665467682153767157e+02
1.900648372870142566e+01,1.657621652779482133e+02
2.479972153041563132e+01,1.660205296052994015e+02
3.408832120735491600e+01,1.666942315634769898e+02
4.619668269352429490e+01,1.672190630488572083e+02
6.166094126881371551e+01,1.668316625225322412e+02
7.829798409287485583e+01,1.656419023813359104e+02
9.543196322982620927e+01,1.637814729514589089e+02
1.129385559735937932e+02,1.610593861435282292e+02
1.305305680669819708e+02,1.578940143230829847e+02
1.474302053610446990e+02,1.545807167601673200e+02
1.631435353733555758e+02,1.514968202600788061e+02
1.769045728284743006e+02,1.487572645262593767e+02
1.898236517069559852e+02,1.463140537683866853e+02
2.022831307185261949e+02,1.444139135236289917e+02
2.144777874722394415e+02,1.433684372927147592e+02
2.264900950260850720e+02,1.428991769945700412e+02
2.383518182104404275e+02,1.427520880343457748e+02
2.497921433258920842e+02,1.428224730440713302e+02
2.608117944288246122e+02,1.430160485844761524e+02
2.714135446240466081e+02,1.432992824847424629e+02
2.817225101042021151e+02,1.434398617840118959e+02
2.913830232201958665e+02,1.437664958959184105e+02
3.003417400411813674e+02,1.441575364141078524e+02
3.087145744035548205e+02,1.446869978597475210e+02
3.171307388152922044e+02,1.452649808130047404e+02
3.250757221952608802e+02,1.457884686269310066e+02
3.315313764676195660e+02,1.460662987066360188e+02
3.366077388547707869e+02,1.463050121514409057e+02
3.405625665498592411e+02,1.465098985659006701e+02
3.433909783765699331e+02,1.465307682855524831e+02
3.452019868286493534e+02,1.463934835507547518e+02
3.457404238571568840e+02,1.464386616605374911e+02
3.448584084493683690e+02,1.467622927694968098e+02
3.421649994617049515e+02,1.474997354365977174e+02
3.375826949107740802e+02,1.484945528640213865e+02
3.316392852342702895e+02,1.492195375350465838e+02
