3.240782224577841362e+02,1.421886811263759967e+02
3.227048367028689313e+02,1.426277672488296844e+02
3.205415228768200109e+02,1.431077056744659046e+02
3.177819704183476688e+02,1.435001493215513619e+02
3.138798487786390865e+02,1.433866233550980667e+02
3.089026056595914156e+02,1.432552383740414825e+02
3.031066656019454513e+02,1.431910695133555578e+02
2.958565979557164383e+02,1.429631122884148056e+02
2.872316165137738722e+02,1.425381454792307352e+02
2.777138484029679830e+02,1.421573030283143737e+02
2.685528695856503987e+02,1.416579588767670259e+02
2.600509832150319767e+02,1.410738607102452420e+02
2.521097925225893448e+02,1.406053940721330662e+02
2.444439610672962715e+02,1.403100774966539745e+02
2.368285829280085864e+02,1.401672320655749502e+02
2.291063630543503962e+02,1.401053622802612608e+02
2.209591048249323535e+02,1.400274738901908904e+02
2.120691515807044993e+02,1.400587531028528190e+02
2.027111725380623000e+02,1.401893467299674114e+02
1.927952428620608600e+02,1.405642226399501737e+02
1.823980456117393203e+02,1.411168102237908215e+02
1.715703089889529736e+02,1.419323025481868399e+02
1.612691388878124030e+02,1.428631448552418135e+02
1.513724643056276307e+02,1.441119704504640424e+02
1.416869385421948095e+02,1.458350662248186040e+02
1.324406866194921975e+02,1.475616782705626804e+02
1.239080896623585630e+02,1.492862508982843508e+02
1.163204692749693265e+02,1.510282290639784435e+02
1.095157379681721324e+02,1.530291710033218635e+02
1.036805135639297646e+02,1.550765396270034273e+02
9.969278475180895782e+01,1.565761579362637121e+02
9.776707327214361953e+01,1.575941683640217548e+02
9.809092451798484547e+01,1.580858748584079478e+02
1.005073188276702467e+02,1.582467419851176373e+02
1.046608077244607244e+02,1.582920528900688453e+02
1.101824123249155605e+02,1.585470566936866987e+02
1.171472004606437736e+02,1.587790949573278283e+02
1.255764692514106855e+02,1.587783311369299497e+02
1.354049698342069519e+02,1.584663334618411739e+02
1.463258555906051299e+02,1.579905876196683607e+02
1.582127079752975476e+02,1.570299092134767704e+02
1.703037645099280155e+02,1.560640775616138001e+02
1.825731167349401858e+02,1.550066498586590455e+02
1.951001255514330808e+02,1.537818015369227282e+02
2.081333350744899633e+02,1.521663776565817443e+02
2.213084571283824573e+02,1.502143168115892990e+02
2.338204796506850016e+02,1.484850757205459502e+02
2.456543925073763148e+02,1.468367675319699117e+02
2.567357452531975923e+02,1.454326403625411217e+02
2.672797639340039382e+02,1.443028404860901048e+02
2.772136704976059605e+02,1.435475255929774789e+02
2.865933466056802672e+02,1.431919420468043427e+02
2.954256806309858803e+02,1.431779652220402568e+02
3.036840351008929133e+02,1.434870630645476410e+02
3.112974093592838472e+02,1.441720960195918622e+02
3.185422795380275147e+02,1.449615051732588142e+02
3.254389760974868295e+02,1.457425668954685136e+02
3.318781794585490843e+02,1.464521446861721472e+02
3.377439205062827909e+02,1.470501069620110002e+02
3.431979343243887115e+02,1.473627376512941680e+02
3.482690424972719825e+02,1.475808544461767724e+02
3.528497878290419294e+02,1.477899299381846845e+02
3.567673283565886209e+02,1.479509791171316238e+02
3.601008350787030849e+02,1.479958213063621599e+02
3.626501509332781552e+02,1.480370244983327837e+02
3.644890354471691012e+02,1.480024000368148904e+02
3.654963955264146875e+02,1.479486418698845682e+02
3.656868814365406593e+02,1.478502098979833193e+02
3.651599290538405853e+02,1.476480667526339801e+02
3.639978381432982815e+02,1.473059025000136160e+02
3.623893535762366014e+02,1.468275060864945090e+02
3.601190256021364462e+02,1.462874553045497237e+02
3.570626305882839233e+02,1.458318579061059665e+02
3.534794918074361476e+02,1.452426315822723097e+02
3.492536625309229521e+02,1.446598226326883605e+02
3.442808514361719290e+02,1.440458829004336394e+02
3.384762959182485815e+02,1.435126064035325442e+02
3.319120288443654658e+02,1.429881730380676856e+02
3.248035796756847162e+02,1.425028719902383614e+02
3.173911530412481738e+02,1.420739756078352514e+02
3.096548373946278616e+02,1.417277073809804335e+02
3.018398613805470063e+02,1.413035722115481860e+02
2.938971970893906018e+02,1.409459377023416380e+02
2.857258749480728852e+02,1.406615171194143272e+02
2.772487111086223877e+02,1.404429393730032984e+02
2.682611683184526896e+02,1.405406036895647048e+02
2.589394449858998541e+02,1.408883722765836524e+02
2.496051502018073904e+02,1.412494931003214731e+02
2.406530243195300613e+02,1.414284322586624398e+02
2.316450879841986534e+02,1.415246498932613122e+02
2.223367459565736226e+02,1.417320588088161628e+02
2.124516593482861708e+02,1.419102806596885671e+02
2.020688480676328993e+02,1.421962992947212854e+02
1.912504348600380411e+02,1.425550869163922130e+02
1.801959993731230156e+02,1.431906272050489122e+02
1.689619111771759208e+02,1.441706745776584455e+02
1.579515673703402285e+02,1.452437520974182519e+02
1.471925567901086538e+02,1.468353822161267317e+02
1.368381649546276435e+02,1.488549373107048837e+02
1.268875192426560830e+02,1.511757323935905220e+02
1.173476711999788762e+02,1.539692477305966634e+02
1.085118316194707120e+02,1.567302239523241951e+02
1.005147759420425615e+02,1.597172445101163021e+02
9.452957869517133815e+01,1.621571095557414708e+02
9.087895079429863188e+01,1.638933328049735962e+02
8.970972829911306690e+01,1.650024553849045503e+02
9.121649216251566372e+01,1.653981298134174551e+02
9.518279982309283582e+01,1.652389869401778242e+02
1.013109192207264755e+02,1.645929699657842207e+02
1.094182167958966687e+02,1.633541608155424854e+02
1.189905166242932495e+02,1.618544001419487586e+02
1.301418373297998130e+02,1.597089067859780869e+02
1.424588768291559973e+02,1.573497613497348766e+02
1.553317376114569868e+02,1.549421941166125976e+02
1.681507012665997820e+02,1.526576499421653921e+02
